"election_date","election_year","democratic_vote_share_adj","republican_vote_share_adj","state","state_name","region","electoral_votes","PVI","state_unemployment","state_house_price","state_med_income","state_personal_income","nat_gdp","nat_nonfarm_payroll","nat_ind_production","nat_personal_exp","nat_personal_inc","nat_price_index","stock_market","age_under_18","age_18_to_40","age_40_to_65","age_65_plus","gender_male","gender_female","race_white","race_black","educ_hs_or_less","educ_less_than_4_yrs","educ_ba_or_post_grad","nonurban","urban","density","net_approval","incumbent"
"2020-11-03",2020,NA,NA,"AK","Alaska","West",3,-0.188657798140836,7.4,0.0282345918519624,0.131000699790063,0.0247161759132628,-0.0074107800125579,-0.0198698985752234,-0.0595770373878961,0.0138400762838851,0.032774010194655,0.0132152918133082,0.173948825377824,0.2660632870019,0.309785456287982,0.294648830265192,0.129502426444926,0.516411714521553,0.483588285478447,0.617302006525918,0.118750186969215,0.336002127294182,0.24596847283545,0.208378990754026,0.301345485870667,0.698654514129333,1.22430763856978,11.5577888653674,-1
"1980-11-04",1980,0.493236616929605,0.506763383070395,"AL","Alabama","South",9,0.0234990284977361,9.6,0.00516271780215738,NA,0.112580243364952,0.0186492512701093,0.00192110231525944,-0.0135378009392425,0.0869554793699505,0.0174232397245733,0.104851330203443,0.479768786127168,0.338431104601722,0.308988530094174,0.242435294172755,0.110145071131349,0.481811603763292,0.518188396236708,0.710908761814757,0.282973695818259,0.609279060663026,0.133654052973713,0.0241733702783699,0.446186245198757,0.553813754801243,73.0934757503536,-18.1350158604157,1
"1984-11-06",1984,0.387366046486817,0.612633953513183,"AL","Alabama","South",9,0.097476395703269,10,0.067463106113844,NA,0.0552447552447553,0.00820862811487655,0.0447020408163266,0.0547063661662917,0.0340243173211083,0.0602457670398413,0.0415430267062316,-0.0027247956403269,0.305550123906492,0.328238365853164,0.250864087388426,0.115347422851918,0.485314015870787,0.514685984129213,0.76596117680331,0.228748640396293,0.580573115480918,0.155665595387369,0.0211991370032846,0.399657176376727,0.600342823623273,76.3388040845589,-21.8242014445046,-1
"1988-11-08",1988,0.402544316019111,0.597455683980889,"AL","Alabama","South",9,-0.00827317648523189,7.4,0.0231464737793852,0.0108442282355325,0.0461367426347972,0.0133249582322765,0.0313914793174168,0.0274874340154367,0.0417092691182175,0.0371625707634977,0.0424610051993066,-0.0421940928270044,0.306796851338926,0.324751033590553,0.256424500919812,0.112027614150709,0.475951048065778,0.524048951934222,0.717767666414982,0.279930468227756,0.573077592350824,0.157706378735866,0.0358598186332248,0.34340470540945,0.65659529459055,78.1311178282858,-17.8431926877332,0
"1992-11-03",1992,0.46178873540097,0.53821126459903,"AL","Alabama","South",9,-0.0981295961309309,7.4,0.0368571058427258,0.0600509323913578,0.0406525666914657,0.0104316468781038,0.00901233655906042,0.0354882091699504,0.0267188846717978,0.030268668659456,0.0312046444121914,0.153225806451613,0.285454050650026,0.346369345041035,0.259332829106516,0.108843775202423,0.468034145392387,0.531965854607613,0.696142277550405,0.297110943991063,0.559963308648662,0.174775361818297,0.0364564461479201,0.324446881356381,0.675553118643619,78.9476595167509,21.7968830401155,-1
"1996-11-05",1996,0.462661288463111,0.537338711536889,"AL","Alabama","South",9,-0.138363194038872,5.2,0.0319378985306349,0.131000699790063,0.0401045008708405,0.0103838198802988,0.0235752062618997,0.0575499701561095,0.0244148869911835,0.0392959840475831,0.0325309043591411,0.328930817610063,0.283809219847834,0.320290442362815,0.267138677574501,0.12876166021485,0.484548114862009,0.515451885137991,0.739884744411316,0.252253472452445,0.470434778496478,0.193292299704165,0.113656517104948,0.410579926791054,0.589420073208946,83.4215826696894,19.6340055883952,1
"2000-11-07",2000,0.423930580786689,0.576069419213311,"AL","Alabama","South",9,-0.163435539547685,4.6,0.0332627322614807,-0.0228131637747924,0.0738867869615831,0.00622889589411302,0.0160194993331595,0.0212528000119867,0.025278452880704,0.0483577716764934,0.0344418052256532,0.107893388006151,0.249482307005983,0.303419033262304,0.318954017396088,0.128144642335625,0.491870287800922,0.508129712199078,0.718753039805928,0.271784927479609,0.446350565159195,0.221221809739628,0.148284939591225,0.291340765510447,0.708659234489553,81.3990986068321,20.1917953028563,0
"2004-11-02",2004,0.371022286477177,0.628977713522823,"AL","Alabama","South",9,-0.160426991763133,5.4,0.0500787662714535,-0.0168031136760166,0.0579906612441632,0.0100167411177225,0.0155509910020388,0.0282291449410008,0.0305659466634487,0.0218173553610848,0.0362162162162161,0.17308868501529,0.265627000620581,0.27102686571568,0.323709617849971,0.139636515813768,0.48267357209177,0.51732642790823,0.702356797277261,0.289530265957707,0.444798289920755,0.194830026188714,0.156559655889459,0.289428686926202,0.710571313073798,86.0275194249065,0.680678945460286,-1
"2008-11-04",2008,0.391090972464273,0.608909027535727,"AL","Alabama","South",9,-0.214165264337765,7.4,-0.000132034989272056,0.053634037714394,0.0712034036549611,-0.0074107800125579,-0.0198070637239305,-0.0595770373878961,0.0108050344336263,0.00642384405619412,0.0109991747061668,-0.199298813376483,0.260247267334366,0.284130015834642,0.325870943298326,0.129751773532667,0.479274416825719,0.520725583174281,0.706428838555247,0.281537755267374,0.44658868915125,0.203509262030005,0.149353210370208,0.264517148926536,0.735482851073464,87.8123104497278,37.4556307759601,0
"2012-11-06",2012,0.387837714665623,0.612162285334377,"AL","Alabama","South",9,-0.276825816265616,7.6,-0.0086179152512067,0.0205212491195117,0.0708012403721117,0.00113873245779605,0.0161197944142162,0.02397924336825,0.0171573583532172,0.0484039884873564,0.0179601970339263,0.144192256341789,0.257127477083589,0.258369816681749,0.346085897920238,0.138416808314424,0.481254842196429,0.518745157803571,0.714397543299393,0.270249564010596,0.425638805504774,0.212755540608597,0.163703348928149,0.243724139358875,0.756275860641125,91.3994750915538,-0.372406452736278,1
"2016-11-08",2016,0.356258564060393,0.643741435939607,"AL","Alabama","South",9,-0.270470304125519,5.8,0.0293750866010809,0.0609314970006065,-0.0150007653451707,0.00629298346782337,0.0167198790119307,-0.00619262883375238,0.0145219378073811,0.0170759957245765,0.0167046891608582,0.0162974009373669,0.248979180609932,0.273399173368005,0.327456089002847,0.150165557019217,0.479091323260016,0.520908676739984,0.699414568276082,0.282958912644548,0.41635124525922,0.211916782825469,0.181179009315092,0.357900461460163,0.642099538539837,92.3872363347478,9.42744323299858,0
"2020-11-03",2020,NA,NA,"AL","Alabama","South",9,-0.297989821643613,5.6,0.0526711135148128,0.12544056392182,0.0247161759132628,-0.0074107800125579,-0.0198698985752234,-0.0595770373878961,0.0138400762838851,0.032774010194655,0.0132152918133082,0.173948825377824,0.236927706714915,0.275159536627779,0.324069599144077,0.163843157513229,0.486431654099072,0.513568345900929,0.687394293098414,0.279516730019189,0.394260977687934,0.22106088977366,0.198284647492952,0.321587284846566,0.678412715153434,94.557667848631,11.5577888653674,-1
"1980-11-04",1980,0.496802940570765,0.503197059429235,"AR","Arkansas","South",6,0.173030402203534,8.2,0.0682419845082851,NA,0.112580243364952,0.0186492512701093,0.00192110231525944,-0.0135378009392425,0.0869554793699505,0.0174232397245733,0.104851330203443,0.479768786127168,0.325803490684734,0.319593185362326,0.237440152855168,0.117163171097772,0.472598073573012,0.527401926426987,0.795099782292294,0.192125010467671,0.604420488327177,0.137990506411089,0.0215021672840645,0.726547885396821,0.273452114603179,41.7269908104851,-18.1350158604157,1
"1984-11-06",1984,0.387724118980559,0.612275881019441,"AR","Arkansas","South",6,0.14473651866673,8.6,0.019566677863621,NA,0.0552447552447553,0.00820862811487655,0.0447020408163266,0.0547063661662917,0.0340243173211083,0.0602457670398413,0.0415430267062316,-0.0027247956403269,0.296239542854777,0.316199838237041,0.26359489561357,0.123965723294612,0.476932393469176,0.523067606530824,0.80529914799826,0.183654684001021,0.615909896453072,0.137636715887112,0.0260184573594829,0.750709073653262,0.249290926346738,41.7768486366375,-21.8242014445046,-1
"1988-11-08",1988,0.428083572868849,0.571916427131151,"AR","Arkansas","South",6,-0.00595290592403912,7.3,0.0175100401606427,0.0714399532586178,0.0461367426347972,0.0133249582322765,0.0313914793174168,0.0274874340154367,0.0417092691182175,0.0371625707634977,0.0424610051993066,-0.0421940928270044,0.290852355854005,0.30140679722933,0.26884394840118,0.138896898515485,0.481103270261922,0.518896729738078,0.815773129239183,0.175428738343405,0.596836536291353,0.154551719741515,0.0264050844970264,0.599816494247348,0.400183505752652,44.1382121874058,-17.8431926877332,0
"1992-11-03",1992,0.599922670661225,0.400077329338775,"AR","Arkansas","South",6,-0.059641674609453,6.7,0.02579586967867,0.0190740345636868,0.0406525666914657,0.0104316468781038,0.00901233655906042,0.0354882091699504,0.0267188846717978,0.030268668659456,0.0312046444121914,0.153225806451613,0.294870743383848,0.305845060786925,0.263101830029203,0.136182365800024,0.485882774951403,0.514117225048597,0.823538372821868,0.159925515136723,0.547527517445933,0.177684735885643,0.0352825130950491,0.625025024650272,0.374974975349728,45.5712157276288,21.7968830401155,-1
"1996-11-05",1996,0.593528248647555,0.406471751352445,"AR","Arkansas","South",6,0.0816073372763799,5.3,0.0279567202451687,0.0507089176415898,0.0401045008708405,0.0103838198802988,0.0235752062618997,0.0575499701561095,0.0244148869911835,0.0392959840475831,0.0325309043591411,0.328930817610063,0.260924964060062,0.327838218433297,0.282340543495011,0.12889627401163,0.471369046570729,0.528630953429271,0.825601948265451,0.157676604405937,0.511241874157651,0.179132122855373,0.0988831044455613,0.567830617973014,0.432169382026986,45.4849476498946,19.6340055883952,1
"2000-11-07",2000,0.471993104895792,0.528006895104208,"AR","Arkansas","South",6,0.101931868359109,4.3,0.0349927447259737,0.000505356781888011,0.0738867869615831,0.00622889589411302,0.0160194993331595,0.0212528000119867,0.025278452880704,0.0483577716764934,0.0344418052256532,0.107893388006151,0.276077015548382,0.294598201654784,0.279001146560115,0.150323636236719,0.485805172441836,0.514194827558164,0.806938231668829,0.174665463840493,0.482220271658605,0.189163914265762,0.112918341705758,0.508474455828808,0.491525544171192,48.256006327207,20.1917953028563,0
"2004-11-02",2004,0.450642517483322,0.549357482516678,"AR","Arkansas","South",6,-0.0228997255072563,5.5,0.0651833578443,0.0931816761452409,0.0579906612441632,0.0100167411177225,0.0155509910020388,0.0282291449410008,0.0305659466634487,0.0218173553610848,0.0362162162162161,0.17308868501529,0.263135237369747,0.289980706605305,0.305203767421528,0.141680288603421,0.490277690642204,0.509722309357796,0.799494834064585,0.181289500505708,0.469835982186678,0.204474919051207,0.117433237466249,0.509046002345547,0.490953997654453,50.6960850406749,0.680678945460286,-1
"2008-11-04",2008,0.398282793892827,0.601717206107173,"AR","Arkansas","South",6,-0.0707036557739965,6.4,-0.0109391365064588,-0.0296359848020591,0.0712034036549611,-0.0074107800125579,-0.0198070637239305,-0.0595770373878961,0.0108050344336263,0.00642384405619412,0.0109991747061668,-0.199298813376483,0.26370731270533,0.279141809488601,0.335326631446341,0.121824246359729,0.483441475333222,0.516558524666778,0.79643448339495,0.173831792470057,0.453788432876419,0.206841227552097,0.132316802692541,0.376002715261756,0.623997284738244,51.9288061163001,37.4556307759601,0
"2012-11-06",2012,0.378455946487704,0.621544053512296,"AR","Arkansas","South",6,-0.226227968619713,7.5,0.00841819973718794,-0.0552999854728584,0.0708012403721117,0.00113873245779605,0.0161197944142162,0.02397924336825,0.0171573583532172,0.0484039884873564,0.0179601970339263,0.144192256341789,0.259449948553254,0.278060726952801,0.31113797588205,0.151351348611895,0.487838814651207,0.512161185348793,0.790054973931379,0.178832045260723,0.438167221081032,0.213069847712509,0.142096443238687,0.381059097953383,0.618940902046617,54.2487123380536,-0.372406452736278,1
"2016-11-08",2016,0.357148623102295,0.642851376897705,"AR","Arkansas","South",6,-0.28094704567812,3.8,0.0288487462928013,0.07264358147577,-0.0150007653451707,0.00629298346782337,0.0167198790119307,-0.00619262883375238,0.0145219378073811,0.0170759957245765,0.0167046891608582,0.0162974009373669,0.254033055877623,0.272680014593102,0.313704515077467,0.159582414451808,0.483382193227901,0.516617806772099,0.789685204400068,0.18058614407836,0.427380187323774,0.208585044108748,0.162063710094381,0.314133352258017,0.685866647741983,54.5339505498644,9.42744323299858,0
"2020-11-03",2020,NA,NA,"AR","Arkansas","South",6,-0.301345617169718,7.4,0.034795918367347,0.0955786344187541,0.0247161759132628,-0.0074107800125579,-0.0198698985752234,-0.0595770373878961,0.0138400762838851,0.032774010194655,0.0132152918133082,0.173948825377824,0.251155931619726,0.283105530082571,0.286155383584497,0.179583154713206,0.478624738788473,0.521375261211527,0.804974226985348,0.174721399483714,0.400462823472904,0.20777369536015,0.192003562114137,0.286928210792804,0.713071789207196,54.9275860575475,11.5577888653674,-1
"1980-11-04",1980,0.317879131676649,0.682120868323351,"AZ","Arizona","West",11,-0.17095855105624,6.5,0.0851278940450915,NA,0.112580243364952,0.0186492512701093,0.00192110231525944,-0.0135378009392425,0.0869554793699505,0.0174232397245733,0.104851330203443,0.479768786127168,0.309950285839624,0.343165170644239,0.216255568902187,0.130628974613951,0.492662339316294,0.507337660683706,0.960993472547706,0.0215674316784709,0.512984243144885,0.207643410869672,0.0585445228904098,0,0.408831997203093,20.2249370989123,-18.1350158604157,1
"1984-11-06",1984,0.32883272429994,0.67116727570006,"AZ","Arizona","West",11,-0.241959967149921,5.4,0.077079107505071,NA,0.0552447552447553,0.00820862811487655,0.0447020408163266,0.0547063661662917,0.0340243173211083,0.0602457670398413,0.0415430267062316,-0.0027247956403269,0.27646413456658,0.366136420597068,0.230169817089953,0.127229627746399,0.494366018133402,0.505633981866598,0.941729210674644,0.0321870415715737,0.481280626429893,0.246075434453029,0.0600254140635859,0,0.437585564295773,24.2764271479866,-21.8242014445046,-1
"1988-11-08",1988,0.392565084690075,0.607434915309925,"AZ","Arizona","West",11,-0.183751902392026,6.2,0.00802459877006134,-0.0117387565890313,0.0461367426347972,0.0133249582322765,0.0313914793174168,0.0274874340154367,0.0417092691182175,0.0371625707634977,0.0424610051993066,-0.0421940928270044,0.289455404709276,0.347090971887409,0.243885251245958,0.119568372157357,0.493845077614018,0.506154922385982,0.928005499154793,0.0280122013204608,0.455972490120556,0.26091806035923,0.0510792593406086,0.22753345009724,0.77246654990276,29.7745594290179,-17.8431926877332,0
"1992-11-03",1992,0.486980960169881,0.513019039830119,"AZ","Arizona","West",11,-0.142365104217924,7.3,0.015319332566168,-0.0448644955590981,0.0406525666914657,0.0104316468781038,0.00901233655906042,0.0354882091699504,0.0267188846717978,0.030268668659456,0.0312046444121914,0.153225806451613,0.262154152810774,0.346085528265339,0.245290843170396,0.146469475753491,0.492891606628991,0.507108393371009,0.957630514961066,0.0187554347266847,0.450574807166601,0.269595122818642,0.0629210690566382,0.248542077199377,0.751457922800623,30.9096535831234,21.7968830401155,-1
"1996-11-05",1996,0.512237711518543,0.487762288481457,"AZ","Arizona","West",11,-0.105564472550024,5.5,0.0379335702904768,0.0250785730486343,0.0401045008708405,0.0103838198802988,0.0235752062618997,0.0575499701561095,0.0244148869911835,0.0392959840475831,0.0325309043591411,0.328930817610063,0.301347022236534,0.338232877274646,0.238683963313707,0.121736137175113,0.49692504852789,0.50307495147211,0.931394614331265,0.0339953933110535,0.374530748505316,0.250944923042185,0.12364173588264,0.221204714292715,0.778795285707285,37.1802724104329,19.6340055883952,1
"2000-11-07",2000,0.467174008328601,0.532825991671399,"AZ","Arizona","West",11,-0.0764747925800815,3.9,0.0641497851442603,0.0753615353426138,0.0738867869615831,0.00622889589411302,0.0160194993331595,0.0212528000119867,0.025278452880704,0.0483577716764934,0.0344418052256532,0.107893388006151,0.299737914601922,0.320779242928454,0.269151153674515,0.110331688795109,0.491602090037356,0.508397909962644,0.933338026457339,0.030834931672174,0.385344345327773,0.222299138291631,0.148416714233609,0.144525479478106,0.855474520521894,43.06360708987,20.1917953028563,0
"2004-11-02",2004,0.447249949695117,0.552750050304883,"AZ","Arizona","West",11,-0.0707736389225482,4.8,0.158579130986362,0.0651022688626537,0.0579906612441632,0.0100167411177225,0.0155509910020388,0.0282291449410008,0.0305659466634487,0.0218173553610848,0.0362162162162161,0.17308868501529,0.284199512278787,0.302163788715119,0.279686833808398,0.133949865197696,0.50084713124486,0.49915286875514,0.896349196180727,0.0464218397031423,0.371154681841326,0.228360132576369,0.169656282122869,0.148254324382627,0.851745675617373,47.7787791131517,0.680678945460286,-1
"2008-11-04",2008,0.456860992803837,0.543139007196163,"AZ","Arizona","West",11,-0.078202055739899,7.6,-0.0458309037900875,-0.00637509266123049,0.0712034036549611,-0.0074107800125579,-0.0198070637239305,-0.0595770373878961,0.0108050344336263,0.00642384405619412,0.0109991747061668,-0.199298813376483,0.279319134394119,0.287747789415848,0.32223339910967,0.110699677080363,0.502533679666978,0.497466320333022,0.88660469727641,0.0447573506757206,0.378781565129896,0.22203651358397,0.174744327469946,0.130474193831753,0.869525806168247,55.0311305515806,37.4556307759601,0
"2012-11-06",2012,0.453866197762968,0.546133802237032,"AZ","Arizona","West",11,-0.140056954147301,7.9,0.0793496621621621,-0.0324345447440406,0.0708012403721117,0.00113873245779605,0.0161197944142162,0.02397924336825,0.0171573583532172,0.0484039884873564,0.0179601970339263,0.144192256341789,0.27242159668552,0.26881082217756,0.337158104223411,0.121609476913509,0.498084287385719,0.501915712614281,0.851502347670029,0.066367154347993,0.348649836196975,0.240831661366731,0.204405727096093,0.154801009787867,0.845198990212133,56.5311602243896,-0.372406452736278,1
"2016-11-08",2016,0.481099765989605,0.518900234010395,"AZ","Arizona","West",11,-0.138542569309719,5.2,0.0669733377719941,0.0928647986525799,-0.0150007653451707,0.00629298346782337,0.0167198790119307,-0.00619262883375238,0.0145219378073811,0.0170759957245765,0.0167046891608582,0.0162974009373669,0.259496377480236,0.278363255614243,0.317079469558477,0.145060897347045,0.489894174374025,0.510105825625975,0.840696147662289,0.0694126897483484,0.347516530811019,0.241757616241988,0.210871826113163,0.0300138717093445,0.904557775789967,58.4429891404542,9.42744323299858,0
"2020-11-03",2020,NA,NA,"AZ","Arizona","West",11,-0.0777137772011211,5.9,0.0684061232623017,0.131000699790063,0.0247161759132628,-0.0074107800125579,-0.0198698985752234,-0.0595770373878961,0.0138400762838851,0.032774010194655,0.0132152918133082,0.173948825377824,0.245925085998898,0.272125710627305,0.309881955405294,0.172067247968503,0.499946526399637,0.500053473600362,0.832286595586497,0.0824656143570094,0.337234819227082,0.230574174288594,0.246428764141625,0,0.928221259896434,63.6672276115145,11.5577888653674,-1
"1980-11-04",1980,0.405290569689055,0.594709430310945,"CA","California","West",55,-0.00546012624248318,7.1,0.125168655941879,NA,0.112580243364952,0.0186492512701093,0.00192110231525944,-0.0135378009392425,0.0869554793699505,0.0174232397245733,0.104851330203443,0.479768786127168,0.290110574003756,0.357730465234656,0.249218734071086,0.102940226690502,0.483151132649867,0.516848867350133,0.864312965163834,0.079852107744612,0.496556487201329,0.239549854457021,0.0594890969344033,0.0722506018391865,0.927749398160814,138.63918521926,-18.1350158604157,1
"1984-11-06",1984,0.417754651778023,0.582245348221977,"CA","California","West",55,-0.0723654315809221,7.4,0.041885704595557,NA,0.0552447552447553,0.00820862811487655,0.0447020408163266,0.0547063661662917,0.0340243173211083,0.0602457670398413,0.0415430267062316,-0.0027247956403269,0.281608060111742,0.373797139990356,0.244887871870866,0.099706928027036,0.486489673267875,0.513510326732125,0.833162509296681,0.0867116752138032,0.456850621900649,0.253214366134085,0.0672550637812976,0.076973238358889,0.923026761641111,155.199147725483,-21.8242014445046,-1
"1988-11-08",1988,0.481926894636241,0.518073105363759,"CA","California","West",55,-0.00666329216869789,5.2,0.158579130986362,0.00467723744443704,0.0461367426347972,0.0133249582322765,0.0313914793174168,0.0274874340154367,0.0417092691182175,0.0371625707634977,0.0424610051993066,-0.0421940928270044,0.283206748172846,0.375755199859276,0.240798799895721,0.100239252072158,0.496688722037637,0.503311277962363,0.842294040337783,0.0669258639234064,0.447896928940389,0.262870721506715,0.0654611864338269,0.0351269025179198,0.96487309748208,170.918836810697,-17.8431926877332,0
"1992-11-03",1992,0.585167287693791,0.414832712306209,"CA","California","West",55,0.0361385744403674,9.8,-0.026702211345162,0.0368048954372624,0.0406525666914657,0.0104316468781038,0.00901233655906042,0.0354882091699504,0.0267188846717978,0.030268668659456,0.0312046444121914,0.153225806451613,0.287347383392911,0.360769192918373,0.247490140035495,0.104393283653221,0.496965514551027,0.503034485448973,0.839743070900894,0.0563083273945396,0.442901880879454,0.251967507254565,0.0704456206163218,0.0311434933429899,0.96885650665701,187.777270642057,21.7968830401155,-1
"1996-11-05",1996,0.57216271625123,0.42783728374877,"CA","California","West",55,0.0863959237089245,6.9,-0.00977550719654163,0.048717879434732,0.0401045008708405,0.0103838198802988,0.0235752062618997,0.0575499701561095,0.0244148869911835,0.0392959840475831,0.0325309043591411,0.328930817610063,0.296618057269395,0.331708089310108,0.262519740919345,0.109154112501153,0.498216131614503,0.501783868385497,0.810201664998538,0.0648684662611502,0.38842136690765,0.216949995745594,0.156954710335174,0.0431930712047546,0.956806928795245,199.945369739056,19.6340055883952,1
"2000-11-07",2000,0.562029899990718,0.437970100009282,"CA","California","West",55,0.0625058782809047,4.8,0.141645326504481,0.0730477434733778,0.0738867869615831,0.00622889589411302,0.0160194993331595,0.0212528000119867,0.025278452880704,0.0483577716764934,0.0344418052256532,0.107893388006151,0.292388656947649,0.322730531138144,0.281956755952238,0.102924055961969,0.495059192827482,0.504940807172518,0.798755279395979,0.0666082741017335,0.375360561927718,0.213847783018159,0.174607779174234,0.0106505181342414,0.989349481865759,210.312684932543,20.1917953028563,0
"2004-11-02",2004,0.550413204528225,0.449586795471775,"CA","California","West",55,0.10147270093697,5.9,0.158579130986362,-0.00158215010141993,0.0579906612441632,0.0100167411177225,0.0155509910020388,0.0282291449410008,0.0305659466634487,0.0218173553610848,0.0362162162162161,0.17308868501529,0.288083361180143,0.310191643077015,0.304263552651474,0.0974614430913687,0.496284541603015,0.503715458396985,0.777460130263236,0.089175291763606,0.356686718367943,0.222688185503496,0.192850672064098,0.0118770634693925,0.988122936530608,221.552969066058,0.680678945460286,-1
